scenario_source,region,scenario,sector,technology,year,smsp,tmsr
geco_2022,global,1.5c,hdv,fuelcell,2024,0.005893564590370323,2.423980354176993
geco_2022,global,1.5c,hdv,hybrid,2024,0.006111792092469392,2.418474683637077
geco_2022,global,1.5c,hdv,ice,2024,0.0758795013752734,1.0767447554582992
geco_2022,global,1.5c,hdv,electric,2025,0.007549465229613032,3.670547144871118
geco_2022,global,1.5c,hdv,fuelcell,2025,0.008840346885555484,3.1359705312654893
geco_2022,global,1.5c,hdv,hybrid,2025,0.009167688138704088,3.1277120254556157
geco_2022,global,1.5c,hdv,ice,2025,0.11381925206291024,1.115117133187449
geco_2022,global,1.5c,hdv,electric,2026,0.010065953639484045,4.560729526494825
geco_2022,global,1.5c,hdv,fuelcell,2026,0.011787129180740647,3.847960708353986
geco_2022,global,1.5c,hdv,hybrid,2026,0.012223584184938784,3.836949367274154
geco_2022,global,1.5c,hdv,ice,2026,0.15175900275054693,1.1534895109165986
geco_2022,global,1.5c,hdv,electric,2027,0.012582442049355056,5.450911908118531
geco_2022,global,1.5c,hdv,fuelcell,2027,0.014733911475925806,4.559950885442483
geco_2022,global,1.5c,hdv,hybrid,2027,0.01527948023117348,4.546186709092693
geco_2022,global,1.5c,hdv,ice,2027,0.18969875343818363,1.1918618886457482
geco_2022,global,1.5c,hdv,electric,2028,0.03929725404298635,14.901007077179617
geco_2022,global,1.5c,hdv,fuelcell,2028,0.05718406134768925,14.81659243443446
geco_2022,global,1.5c,hdv,hybrid,2028,0.04068044217836361,10.44144965602979
geco_2022,global,1.5c,hdv,ice,2028,0.14913600646527458,1.1508366046002314
geco_2022,global,1.5c,hdv,electric,2029,0.06601206603661765,24.351102246240703
geco_2022,global,1.5c,hdv,fuelcell,2029,0.09963421121945272,25.073233983426444
geco_2022,global,1.5c,hdv,hybrid,2029,0.06608140412555376,16.33671260296689
geco_2022,global,1.5c,hdv,ice,2029,0.10857325949236567,1.1098113205547149
geco_2022,global,1.5c,hdv,electric,2030,0.09272687803024894,33.801197415301786
geco_2022,global,1.5c,hdv,fuelcell,2030,0.14208436109121617,35.32987553241843
geco_2022,global,1.5c,hdv,hybrid,2030,0.09148236607274389,22.231975549903986
geco_2022,global,1.5c,hdv,ice,2030,0.06801051251945661,1.068786036509198
geco_2022,global,1.5c,oil and gas,gas,2022,0,1
geco_2022,global,1.5c,oil and gas,oil,2022,0,1
geco_2022,global,1.5c,oil and gas,gas,2023,-0.006450766988381787,0.9859353472407829
geco_2022,global,1.5c,oil and gas,oil,2023,-0.01873643688425943,0.9653893574642918
geco_2022,global,1.5c,oil and gas,gas,2024,-0.012901533976763574,0.9718706944815658
geco_2022,global,1.5c,oil and gas,oil,2024,-0.0374728737685188,0.9307787149285837
geco_2022,global,1.5c,oil and gas,gas,2025,-0.019352300965145362,0.9578060417223486
geco_2022,global,1.5c,oil and gas,oil,2025,-0.05620931065277823,0.8961680723928754
geco_2022,global,1.5c,oil and gas,gas,2026,-0.02580306795352715,0.9437413889631315
geco_2022,global,1.5c,oil and gas,oil,2026,-0.0749457475370376,0.8615574298571673
geco_2022,global,1.5c,oil and gas,gas,2027,-0.032253834941908935,0.9296767362039144
geco_2022,global,1.5c,oil and gas,oil,2027,-0.09368218442129704,0.8269467873214591
geco_2022,global,1.5c,oil and gas,gas,2028,-0.036316991073836756,0.9208178082338028
geco_2022,global,1.5c,oil and gas,oil,2028,-0.11272313644045945,0.7917736331115224
geco_2022,global,1.5c,oil and gas,gas,2029,-0.040380147205764515,0.9119588802636912
geco_2022,global,1.5c,oil and gas,oil,2029,-0.1317640884596218,0.7566004789015859
geco_2022,global,1.5c,oil and gas,gas,2030,-0.04444330333769233,0.9030999522935795
geco_2022,global,1.5c,oil and gas,oil,2030,-0.1508050404787842,0.7214273246916492
geco_2022,algeria & libya,1.5c,power,coalcap,2022,0,1
geco_2022,algeria & libya,1.5c,power,gascap,2022,0,1
geco_2022,algeria & libya,1.5c,power,hydrocap,2022,0,1
geco_2022,algeria & libya,1.5c,power,nuclearcap,2022,0,1
geco_2022,algeria & libya,1.5c,power,oilcap,2022,0,1
geco_2022,algeria & libya,1.5c,power,renewablescap,2022,0,1
geco_2022,algeria & libya,1.5c,power,coalcap,2023,1.1256075195030078e-4,4.060983425860943
geco_2022,algeria & libya,1.5c,power,gascap,2023,-0.01075536308821976,0.9873683578366027
geco_2022,algeria & libya,1.5c,power,hydrocap,2023,5.328842745501842e-4,1.0590743208028255
geco_2022,algeria & libya,1.5c,power,nuclearcap,2023,5.584378044929071e-4,27.56702483411238
geco_2022,algeria & libya,1.5c,power,oilcap,2023,0.003981893984395922,1.0344758985379385
geco_2022,algeria & libya,1.5c,power,renewablescap,2023,0.052474180021132126,3.1899145997338465
geco_2022,algeria & libya,1.5c,power,coalcap,2024,2.2512150390060159e-4,7.121966851721889
geco_2022,algeria & libya,1.5c,power,gascap,2024,-0.02151072617643942,0.9747367156732054
geco_2022,algeria & libya,1.5c,power,hydrocap,2024,0.00106576854910037,1.118148641605651
geco_2022,algeria & libya,1.5c,power,nuclearcap,2024,0.0011168756089858143,54.13404966822476
geco_2022,algeria & libya,1.5c,power,oilcap,2024,0.00796378796879187,1.0689517970758773
geco_2022,algeria & libya,1.5c,power,renewablescap,2024,0.10494836004226425,5.379829199467693
geco_2022,algeria & libya,1.5c,power,coalcap,2025,3.376822558509024e-4,10.182950277582833
geco_2022,algeria & libya,1.5c,power,gascap,2025,-0.03226608926465918,0.9621050735098081
geco_2022,algeria & libya,1.5c,power,hydrocap,2025,0.0015986528236505541,1.1772229624084765
geco_2022,algeria & libya,1.5c,power,nuclearcap,2025,0.001675313413478721,80.70107450233714
geco_2022,algeria & libya,1.5c,power,oilcap,2025,0.01194568195318779,1.1034276956138158
geco_2022,algeria & libya,1.5c,power,renewablescap,2025,0.1574225400633964,7.56974379920154
geco_2022,algeria & libya,1.5c,power,coalcap,2026,4.5024300780120317e-4,13.243933703443778
geco_2022,algeria & libya,1.5c,power,gascap,2026,-0.04302145235287884,0.9494734313464109
geco_2022,algeria & libya,1.5c,power,hydrocap,2026,0.00213153709820074,1.236297283211302
geco_2022,algeria & libya,1.5c,power,nuclearcap,2026,0.0022337512179716286,107.26809933644952
geco_2022,algeria & libya,1.5c,power,oilcap,2026,0.01592757593758374,1.1379035941517546
geco_2022,algeria & libya,1.5c,power,renewablescap,2026,0.2098967200845285,9.759658398935386
geco_2022,algeria & libya,1.5c,power,coalcap,2027,5.62803759751504e-4,16.30491712930472
geco_2022,algeria & libya,1.5c,power,gascap,2027,-0.0537768154410986,0.9368417891830136
geco_2022,algeria & libya,1.5c,power,hydrocap,2027,0.002664421372750924,1.2953716040141274
geco_2022,algeria & libya,1.5c,power,nuclearcap,2027,0.002792189022464535,133.8351241705619
geco_2022,algeria & libya,1.5c,power,oilcap,2027,0.01990946992197966,1.1723794926896933
geco_2022,algeria & libya,1.5c,power,renewablescap,2027,0.26237090010566066,11.949572998669234
geco_2022,algeria & libya,1.5c,power,coalcap,2028,5.653772251943142e-4,16.37490009344613
geco_2022,algeria & libya,1.5c,power,gascap,2028,-0.0737142000996943,0.9134263166772804
geco_2022,algeria & libya,1.5c,power,hydrocap,2028,0.003004505114747149,1.3330725027532933
geco_2022,algeria & libya,1.5c,power,nuclearcap,2028,0.0030927207866677693,148.13257104609545
geco_2022,algeria & libya,1.5c,power,oilcap,2028,0.0196297691495093,1.1699577970115915
geco_2022,algeria & libya,1.5c,power,renewablescap,2028,0.38499558166601416,17.067091373012346
geco_2022,algeria & libya,1.5c,power,coalcap,2029,5.679506906371243e-4,16.44488305758754
geco_2022,algeria & libya,1.5c,power,gascap,2029,-0.09365158475829001,0.8900108441715471
geco_2022,algeria & libya,1.5c,power,hydrocap,2029,0.003344588856743374,1.370773401492459
geco_2022,algeria & libya,1.5c,power,nuclearcap,2029,0.0033932525508710036,162.430017921629
geco_2022,algeria & libya,1.5c,power,oilcap,2029,0.019350068377038964,1.1675361013334897
geco_2022,algeria & libya,1.5c,power,renewablescap,2029,0.5076202632263677,22.18460974735546
geco_2022,algeria & libya,1.5c,power,coalcap,2030,5.705241560799346e-4,16.51486602172895
geco_2022,algeria & libya,1.5c,power,gascap,2030,-0.1135889694168857,0.8665953716658137
geco_2022,algeria & libya,1.5c,power,hydrocap,2030,0.003684672598739599,1.4084743002316247
geco_2022,algeria & libya,1.5c,power,nuclearcap,2030,0.003693784315074238,176.72746479716255
geco_2022,algeria & libya,1.5c,power,oilcap,2030,0.019070367604568605,1.165114405655388
geco_2022,algeria & libya,1.5c,power,renewablescap,2030,0.6302449447867212,27.302128121698573
geco_2022,argentina,1.5c,power,coalcap,2022,0,1
geco_2022,argentina,1.5c,power,gascap,2022,0,1
geco_2022,argentina,1.5c,power,hydrocap,2022,0,1
geco_2022,argentina,1.5c,power,nuclearcap,2022,0,1
geco_2022,argentina,1.5c,power,oilcap,2022,0,1
geco_2022,argentina,1.5c,power,renewablescap,2022,0,1
geco_2022,argentina,1.5c,power,coalcap,2023,-0.0014840435284097517,0.9076074645658979
geco_2022,argentina,1.5c,power,gascap,2023,-0.003350934273227973,0.992957737676472
geco_2022,argentina,1.5c,power,hydrocap,2023,0.004693936981126623,1.0199858859725706
geco_2022,argentina,1.5c,power,nuclearcap,2023,1.1134848054119317e-4,1.0034307184857285
geco_2022,argentina,1.5c,power,oilcap,2023,-0.0028378805272211245,0.9490685110744439
geco_2022,argentina,1.5c,power,renewablescap,2023,0.07511525525284013,1.4058812391612125
geco_2022,argentina,1.5c,power,coalcap,2024,-0.0029680870568195013,0.8152149291317958
geco_2022,argentina,1.5c,power,gascap,2024,-0.006701868546455878,0.9859154753529442
geco_2022,argentina,1.5c,power,hydrocap,2024,0.009387873962253246,1.039971771945141
geco_2022,argentina,1.5c,power,nuclearcap,2024,2.2269696108239063e-4,1.0068614369714575
geco_2022,argentina,1.5c,power,oilcap,2024,-0.005675761054442257,0.8981370221488876
geco_2022,argentina,1.5c,power,renewablescap,2024,0.15023051050568031,1.8117624783224255
geco_2022,argentina,1.5c,power,coalcap,2025,-0.004452130585229253,0.7228223936976937
geco_2022,argentina,1.5c,power,gascap,2025,-0.01005280281968385,0.9788732130294162
geco_2022,argentina,1.5c,power,hydrocap,2025,0.014081810943379867,1.0599576579177112
geco_2022,argentina,1.5c,power,nuclearcap,2025,3.340454416235838e-4,1.010292155457186
geco_2022,argentina,1.5c,power,oilcap,2025,-0.008513641581663381,0.8472055332233315
geco_2022,argentina,1.5c,power,renewablescap,2025,0.22534576575852044,2.217643717483638
geco_2022,argentina,1.5c,power,coalcap,2026,-0.0059361741136390025,0.6304298582635918
geco_2022,argentina,1.5c,power,gascap,2026,-0.013403737092911755,0.9718309507058883
geco_2022,argentina,1.5c,power,hydrocap,2026,0.01877574792450649,1.0799435438902818
geco_2022,argentina,1.5c,power,nuclearcap,2026,4.4539392216478126e-4,1.0137228739429147
geco_2022,argentina,1.5c,power,oilcap,2026,-0.011351522108884514,0.7962740442977752
geco_2022,argentina,1.5c,power,renewablescap,2026,0.3004610210113606,2.6235249566448506
geco_2022,argentina,1.5c,power,coalcap,2027,-0.007420217642048754,0.5380373228294897
geco_2022,argentina,1.5c,power,gascap,2027,-0.01675467136613973,0.9647886883823604
geco_2022,argentina,1.5c,power,hydrocap,2027,0.023469684905633115,1.0999294298628524
geco_2022,argentina,1.5c,power,nuclearcap,2027,5.567424027059744e-4,1.0171535924286434
geco_2022,argentina,1.5c,power,oilcap,2027,-0.014189402636105639,0.7453425553722189
geco_2022,argentina,1.5c,power,renewablescap,2027,0.3755762762642007,3.029406195806063
geco_2022,argentina,1.5c,power,coalcap,2028,-0.007406577092435464,0.5388865465479051
geco_2022,argentina,1.5c,power,gascap,2028,-0.025415911795741583,0.9465863835386888
geco_2022,argentina,1.5c,power,hydrocap,2028,0.026548613436622154,1.1130389187174026
geco_2022,argentina,1.5c,power,nuclearcap,2028,0.006459268232692599,1.1990142193451852
geco_2022,argentina,1.5c,power,oilcap,2028,-0.014245548984397432,0.7443348959275016
geco_2022,argentina,1.5c,power,renewablescap,2028,0.42799679000894975,3.31265762062741
geco_2022,argentina,1.5c,power,coalcap,2029,-0.007392936542822172,0.5397357702663208
geco_2022,argentina,1.5c,power,gascap,2029,-0.03407715222534344,0.9283840786950173
geco_2022,argentina,1.5c,power,hydrocap,2029,0.02962754196761123,1.126148407571953
geco_2022,argentina,1.5c,power,nuclearcap,2029,0.01236179406267922,1.3808748462617269
geco_2022,argentina,1.5c,power,oilcap,2029,-0.014301695332689225,0.7433272364827842
geco_2022,argentina,1.5c,power,renewablescap,2029,0.48041730375369884,3.595909045448757
geco_2022,argentina,1.5c,power,coalcap,2030,-0.007379295993208881,0.5405849939847363
geco_2022,argentina,1.5c,power,gascap,2030,-0.04273839265494529,0.9101817738513458
geco_2022,argentina,1.5c,power,hydrocap,2030,0.032706470498600274,1.1392578964265032
geco_2022,argentina,1.5c,power,nuclearcap,2030,0.01826431989266584,1.5627354731782686
geco_2022,argentina,1.5c,power,oilcap,2030,-0.014357841680981018,0.7423195770380668
geco_2022,argentina,1.5c,power,renewablescap,2030,0.5328378174984479,3.879160470270104
geco_2022,australia,1.5c,power,coalcap,2022,0,1
geco_2022,australia,1.5c,power,gascap,2022,0,1
geco_2022,australia,1.5c,power,hydrocap,2022,0,1
geco_2022,australia,1.5c,power,nuclearcap,2022,0,1
geco_2022,australia,1.5c,power,oilcap,2022,0,1
geco_2022,australia,1.5c,power,renewablescap,2022,0,1
geco_2022,australia,1.5c,power,coalcap,2023,-0.01935217934149433,0.9235283983753969
geco_2022,australia,1.5c,power,gascap,2023,0.0040176100760215775,1.0184908193993674
geco_2022,australia,1.5c,power,hydrocap,2023,0.001682761616870609,1.0146878270928485
geco_2022,australia,1.5c,power,nuclearcap,2023,-3.1492639493354025e-12,0.9989416726572103
geco_2022,australia,1.5c,power,oilcap,2023,0.001520256327628999,1.0666106226612855
geco_2022,australia,1.5c,power,renewablescap,2023,0.05288972306650401,1.1348302489697455
geco_2022,australia,1.5c,power,coalcap,2024,-0.03870435868298862,0.8470567967507939
geco_2022,australia,1.5c,power,gascap,2024,0.008035220152043155,1.0369816387987345
geco_2022,australia,1.5c,power,hydrocap,2024,0.003365523233741218,1.0293756541856973
geco_2022,australia,1.5c,power,nuclearcap,2024,-6.298527898670805e-12,0.9978833453144207
geco_2022,australia,1.5c,power,oilcap,2024,0.0030405126552579933,1.1332212453225705
geco_2022,australia,1.5c,power,renewablescap,2024,0.10577944613300802,1.269660497939491
geco_2022,australia,1.5c,power,coalcap,2025,-0.05805653802448295,0.7705851951261907
geco_2022,australia,1.5c,power,gascap,2025,0.012052830228064693,1.0554724581981016
geco_2022,australia,1.5c,power,hydrocap,2025,0.005048284850611808,1.0440634812785456
geco_2022,australia,1.5c,power,nuclearcap,2025,-9.447791848006207e-12,0.9968250179716309
geco_2022,australia,1.5c,power,oilcap,2025,0.004560768982886992,1.199831867983856
geco_2022,australia,1.5c,power,renewablescap,2025,0.15866916919951204,1.4044907469092363
geco_2022,australia,1.5c,power,coalcap,2026,-0.07740871736597726,0.6941135935015876
geco_2022,australia,1.5c,power,gascap,2026,0.016070440304086272,1.073963277597469
geco_2022,australia,1.5c,power,hydrocap,2026,0.006731046467482417,1.0587513083713944
geco_2022,australia,1.5c,power,nuclearcap,2026,-1.259705579734161e-11,0.9957666906288413
geco_2022,australia,1.5c,power,oilcap,2026,0.0060810253105159865,1.2664424906451413
geco_2022,australia,1.5c,power,renewablescap,2026,0.21155889226601612,1.539320995878982
geco_2022,australia,1.5c,power,coalcap,2027,-0.09676089670747157,0.6176419918769847
geco_2022,australia,1.5c,power,gascap,2027,0.020088050380107848,1.0924540969968364
geco_2022,australia,1.5c,power,hydrocap,2027,0.008413808084353025,1.073439135464243
geco_2022,australia,1.5c,power,nuclearcap,2027,-1.5746319746677012e-11,0.9947083632860516
geco_2022,australia,1.5c,power,oilcap,2027,0.007601281638144985,1.3330531133064267
geco_2022,australia,1.5c,power,renewablescap,2027,0.2644486153325201,1.6741512448487272
geco_2022,australia,1.5c,power,coalcap,2028,-0.1092766085998901,0.568185208896829
geco_2022,australia,1.5c,power,gascap,2028,0.02432850368858917,1.1119705395621693
geco_2022,australia,1.5c,power,hydrocap,2028,0.008436635719076662,1.0736383843349078
geco_2022,australia,1.5c,power,nuclearcap,2028,-1.8870440389458107e-11,0.9936584854886931
geco_2022,australia,1.5c,power,oilcap,2028,0.00793199513889887,1.3475434540518365
geco_2022,australia,1.5c,power,renewablescap,2028,0.3389489215281919,1.8640727314871457
geco_2022,australia,1.5c,power,coalcap,2029,-0.1217923204923086,0.5187284259166733
geco_2022,australia,1.5c,power,gascap,2029,0.02856895699707049,1.131486982127502
geco_2022,australia,1.5c,power,hydrocap,2029,0.00845946335380028,1.0738376332055724
geco_2022,australia,1.5c,power,nuclearcap,2029,-2.199456103223861e-11,0.9926086076913347
geco_2022,australia,1.5c,power,oilcap,2029,0.008262708639652758,1.3620337947972467
geco_2022,australia,1.5c,power,renewablescap,2029,0.41344922772386367,2.053994218125564
geco_2022,australia,1.5c,power,coalcap,2030,-0.13430803238472716,0.4692716429365176
geco_2022,australia,1.5c,power,gascap,2030,0.03280941030555181,1.151003424692835
geco_2022,australia,1.5c,power,hydrocap,2030,0.008482290988523917,1.0740368820762372
geco_2022,australia,1.5c,power,nuclearcap,2030,-2.5118681675019706e-11,0.9915587298939762
geco_2022,australia,1.5c,power,oilcap,2030,0.008593422140406643,1.3765241355426565
geco_2022,australia,1.5c,power,renewablescap,2030,0.4879495339195355,2.2439157047639826
geco_2022,brazil,1.5c,power,coalcap,2022,0,1
geco_2022,brazil,1.5c,power,gascap,2022,0,1
geco_2022,brazil,1.5c,power,hydrocap,2022,0,1
geco_2022,brazil,1.5c,power,nuclearcap,2022,0,1
geco_2022,brazil,1.5c,power,oilcap,2022,0,1
geco_2022,brazil,1.5c,power,renewablescap,2022,0,1
geco_2022,brazil,1.5c,power,coalcap,2023,-0.0012496832111743119,0.9630710219482919
geco_2022,brazil,1.5c,power,gascap,2023,-0.0013603520504934597,0.9835990989660327
geco_2022,brazil,1.5c,power,hydrocap,2023,0.014536986939274856,1.0254224174705537
geco_2022,brazil,1.5c,power,nuclearcap,2023,0.0010969871702811741,1.0864607605666845
geco_2022,brazil,1.5c,power,oilcap,2023,1.3833045788082598e-5,1.0003430905763806
geco_2022,brazil,1.5c,power,renewablescap,2023,0.029222680487525972,1.1130944510984309
geco_2022,brazil,1.5c,power,coalcap,2024,-0.002499366422348628,0.9261420438965836
geco_2022,brazil,1.5c,power,gascap,2024,-0.0027207041009869102,0.9671981979320655
geco_2022,brazil,1.5c,power,hydrocap,2024,0.02907397387854971,1.0508448349411075
geco_2022,brazil,1.5c,power,nuclearcap,2024,0.0021939743405623505,1.1729215211333694
geco_2022,brazil,1.5c,power,oilcap,2024,2.7666091576165195e-5,1.0006861811527612
geco_2022,brazil,1.5c,power,renewablescap,2024,0.058445360975051944,1.226188902196862
geco_2022,brazil,1.5c,power,coalcap,2025,-0.0037490496335229402,0.8892130658448756
geco_2022,brazil,1.5c,power,gascap,2025,-0.00408105615148037,0.9507972968980983
geco_2022,brazil,1.5c,power,hydrocap,2025,0.04361096081782449,1.076267252411661
geco_2022,brazil,1.5c,power,nuclearcap,2025,0.003290961510843525,1.259382281700054
geco_2022,brazil,1.5c,power,oilcap,2025,4.1499137364243275e-5,1.0010292717291416
geco_2022,brazil,1.5c,power,renewablescap,2025,0.08766804146257788,1.3392833532952926
geco_2022,brazil,1.5c,power,coalcap,2026,-0.004998732844697256,0.8522840877931673
geco_2022,brazil,1.5c,power,gascap,2026,-0.0054414082019738205,0.9343963958641311
geco_2022,brazil,1.5c,power,hydrocap,2026,0.058147947757099354,1.1016896698822147
geco_2022,brazil,1.5c,power,nuclearcap,2026,0.004387948681124701,1.3458430422667387
geco_2022,brazil,1.5c,power,oilcap,2026,5.533218315232587e-5,1.0013723623055222
geco_2022,brazil,1.5c,power,renewablescap,2026,0.11689072195010386,1.4523778043937237
geco_2022,brazil,1.5c,power,coalcap,2027,-0.006248416055871568,0.8153551097414592
geco_2022,brazil,1.5c,power,gascap,2027,-0.00680176025246728,0.9179954948301638
geco_2022,brazil,1.5c,power,hydrocap,2027,0.0726849346963742,1.1271120873527685
geco_2022,brazil,1.5c,power,nuclearcap,2027,0.005484935851405875,1.4323038028334232
geco_2022,brazil,1.5c,power,oilcap,2027,6.916522894040847e-5,1.0017154528819028
geco_2022,brazil,1.5c,power,renewablescap,2027,0.14611340243762982,1.5654722554921547
geco_2022,brazil,1.5c,power,coalcap,2028,-0.0079220482663576609,0.7658981540785958
geco_2022,brazil,1.5c,power,gascap,2028,-0.02106456167532855,0.7460379530169096
geco_2022,brazil,1.5c,power,hydrocap,2028,0.08063495918331218,1.1410151638467028
geco_2022,brazil,1.5c,power,nuclearcap,2028,0.006533644451039307,1.514959412300477
geco_2022,brazil,1.5c,power,oilcap,2028,2.0352712897199268e-4,1.0050479295057524
geco_2022,brazil,1.5c,power,renewablescap,2028,0.19052605890765245,1.7373533054678552
geco_2022,brazil,1.5c,power,coalcap,2029,-0.009595680476843754,0.7164411984157325
geco_2022,brazil,1.5c,power,gascap,2029,-0.03532736309818982,0.5740804112036553
geco_2022,brazil,1.5c,power,hydrocap,2029,0.08858498367025001,1.1549182403406368
geco_2022,brazil,1.5c,power,nuclearcap,2029,0.007582353050672736,1.5976150217675307
geco_2022,brazil,1.5c,power,oilcap,2029,3.378890290035814e-4,1.0083804061296022
geco_2022,brazil,1.5c,power,renewablescap,2029,0.23493871537767508,1.909234355443556
geco_2022,brazil,1.5c,power,coalcap,2030,-0.011269312687329846,0.6669842427528692
geco_2022,brazil,1.5c,power,gascap,2030,-0.04959016452105109,0.4021228693904011
geco_2022,brazil,1.5c,power,hydrocap,2030,0.09653500815718799,1.1688213168345711
geco_2022,brazil,1.5c,power,nuclearcap,2030,0.008631061650306167,1.6802706312345845
geco_2022,brazil,1.5c,power,oilcap,2030,4.7225092903516565e-4,1.0117128827534518
geco_2022,brazil,1.5c,power,renewablescap,2030,0.2793513718476977,2.081115405419257
geco_2022,canada,1.5c,power,coalcap,2022,0,1
geco_2022,canada,1.5c,power,gascap,2022,0,1
geco_2022,canada,1.5c,power,hydrocap,2022,0,1
geco_2022,canada,1.5c,power,nuclearcap,2022,0,1
geco_2022,canada,1.5c,power,oilcap,2022,0,1
geco_2022,canada,1.5c,power,renewablescap,2022,0,1
geco_2022,canada,1.5c,power,coalcap,2023,-0.009337300386396243,0.800242983711531
geco_2022,canada,1.5c,power,gascap,2023,-0.0010331162347042473,0.9903273599282557
geco_2022,canada,1.5c,power,hydrocap,2023,0.005815248503874677,1.0110202441691383
geco_2022,canada,1.5c,power,nuclearcap,2023,-2.4235488301618382e-4,0.9971458646219038
geco_2022,canada,1.5c,power,oilcap,2023,-8.34351781170377e-5,0.9977398380821197
geco_2022,canada,1.5c,power,renewablescap,2023,0.052329947628921285,1.2657264592170174
geco_2022,canada,1.5c,power,coalcap,2024,-0.018674600772792486,0.6004859674230619
geco_2022,canada,1.5c,power,gascap,2024,-0.0020662324694085167,0.9806547198565112
geco_2022,canada,1.5c,power,hydrocap,2024,0.011630497007749353,1.0220404883382768
geco_2022,canada,1.5c,power,nuclearcap,2024,-4.8470976603236764e-4,0.9942917292438076
